,id,Created at,Screen Name,Tweet Text,sentiment
508,1321725726756794368,Thu Oct 29 08:09:04 +0000 2020,diversity4trum1,"RT @ErikWemple: Asked about his lie to Anderson Cooper, Miles Taylor says he was doing what he'd pledged to do -- deny authorship and keep…",positive
509,1321725726433910784,Thu Oct 29 08:09:04 +0000 2020,Yukett,"'Anonymous' Trump administration critic identifies himself
https://t.co/UEIdwbhFA0",negative
510,1321725725641076737,Thu Oct 29 08:09:04 +0000 2020,EthanSVG,"RT @TonyAtamanuik: Considering I had the most accurate takes &amp; insights on Trump, plus I wrote a show and book that essentially predicted t…",negative
512,1321725724617789440,Thu Oct 29 08:09:03 +0000 2020,robertpijkeren,RT @thierrybaudet: “This election is a choice between the American dream and a socialist nightmare.” Hij heeft gelijk. Live: Trump Holds Ca…,positive
513,1321725724290699264,Thu Oct 29 08:09:03 +0000 2020,screechingcat,RT @murray_nyc: @realDonaldTrump @nytimes @Google @CNN Trump is so “not bothered” by this news about Miles Taylor and the “anonymous” artic…,negative
514,1321725723900477442,Thu Oct 29 08:09:03 +0000 2020,LasVegas_NV_USA,"Trump, Biden to appeal to last-minute voters in Florida https://t.co/1qC3jJO4tl https://t.co/gXOjeigdB7",negative
515,1321725723808272384,Thu Oct 29 08:09:03 +0000 2020,james_carroll,"Two conservative operatives charged with election fraud for a Midwest robocall scam are ordered to call 85,000 peop… https://t.co/BjZiBvTw0C",negative
516,1321725723636166656,Thu Oct 29 08:09:03 +0000 2020,TruthSeekers111,RT @TruthSeekers111: Trump Is Reducing Poverty and Promoting Opportunity https://t.co/ixtoZ229lC,negative
517,1321725722763907072,Thu Oct 29 08:09:03 +0000 2020,orhon_kemal,RT @Emerfalen: Trending #Investor #Management #Business #Emerfalen #Leadership #Emerfalen #TeamEmerfalen #ClimateChange #EddieGuevara11  #C…,positive
519,1321725721694392321,Thu Oct 29 08:09:03 +0000 2020,nazuzuwin,RT @onefussyone: How long will it take before trump blames Biden for the stock market tanking?,negative
520,1321725720968732672,Thu Oct 29 08:09:03 +0000 2020,StagedDilemma,"I am voting for Donald Trump, because there is no better alternative. I don’t like him, and I don’t want to vote fo… https://t.co/P5EDzfg1ck",negative
522,1321725720498905093,Thu Oct 29 08:09:02 +0000 2020,AnikaKupa,The best thing I read on Twitter today was @HamillHimself saying of Trump “you’re living in some episode of the twi… https://t.co/vJQXJ8JjV7,positive
523,1321725720494788608,Thu Oct 29 08:09:02 +0000 2020,Thaddeus_P62,He is the 'bravest person I know': Farage stumps for Trump https://t.co/9TqMNAVA9G via @YouTube,negative
524,1321725719429500928,Thu Oct 29 08:09:02 +0000 2020,Bob48349293,"@DA_LarryKrasner BEG Trump for help, Philly is a disaster, the Dems are clueless as it goes up in flames/looting. R… https://t.co/PPTDodZIbJ",negative
526,1321725718351421440,Thu Oct 29 08:09:02 +0000 2020,Juliet_notRomeo,"RT @Mick_Limerick: @ericbradner He has the NERVE to talk about “suspicions of impropriety”?

He’s nothing but a Trump lackey, sitting on th…",negative
527,1321725718338899974,Thu Oct 29 08:09:02 +0000 2020,kbeaver1433,Trump’s Florida rally will be at an in-person early voting polling place — side-stepping electioneering laws -… https://t.co/Fi9mdiZHyt,negative
528,1321725718318010370,Thu Oct 29 08:09:02 +0000 2020,LeboRon,"RT @gregolear: The three people most responsible for the negligent pandemic response are Mike Pence, the head of the coronavirus task force…",negative
529,1321725718225702914,Thu Oct 29 08:09:02 +0000 2020,h1llbillies,RT @Thee_Roxy_Cox: President Trump doesn't now how heavy a washing machine is. You can't just walk out of a store with a washing machine.…,negative
531,1321725718024376320,Thu Oct 29 08:09:02 +0000 2020,scarletto,RT @coaimpaul: Back from a walk with my dog on a very wet morning. And I’m reading about Nigel Farage speaking alongside Trump in Arizona y…,negative
533,1321725717286129669,Thu Oct 29 08:09:02 +0000 2020,HaileyGreen43,"RT @0ctoberReignz: The Only Difference Of Trump
Being (Re-selected) Will Be The
Sense Of Betrayal When The NWO
Is Finalized - On His Watch…",positive
534,1321725717026099200,Thu Oct 29 08:09:02 +0000 2020,ndtvfeed,"""No Christmas, No Kids In School If You Vote For Biden"": Donald Trump https://t.co/gLCMpTbAVP https://t.co/tHRhr3oHVA",negative
535,1321725716942229505,Thu Oct 29 08:09:02 +0000 2020,TeaJunkie1,RT @Acyn: Eric Trump claims his social media likes are being throttled and he thinks that’s become the number one issue in politics over th…,positive
537,1321725716518653952,Thu Oct 29 08:09:01 +0000 2020,ratemytopics,Live Updates: Election 2020 polling average shows Biden leading Trump nationally with just days left – Fox News https://t.co/ugP3L9OkCz,negative
538,1321725716203999232,Thu Oct 29 08:09:01 +0000 2020,ctworrier,"RT @jeffzeleny: President Trump took off in Air Force One 1 hr 20 minutes ago, but thousands of his supporters remain stranded on a dark ro…",negative
540,1321725715012866049,Thu Oct 29 08:09:01 +0000 2020,pvsassone,RT @GrandpaSnarky: Let's be clear: Obama caught Bin Laden and Trump caught COVID.,positive
541,1321725714870210560,Thu Oct 29 08:09:01 +0000 2020,DomSmiff,@hutchinson He's basically a pound shop trump. Standard populist in many ways - masquerading as a 'man of the peopl… https://t.co/AjH7od73nu,negative
542,1321725714605895680,Thu Oct 29 08:09:01 +0000 2020,Mycatsarerocks,RT @progressivepush: Bruce Springsteen Delivers Extraordinary Call For Voters To Dump Trump - The rock legend called for an “exorcism” in W…,positive
543,1321725714257879042,Thu Oct 29 08:09:01 +0000 2020,Olarewau8467500,@AmbiMirianTochi @ShehuSani This is not about ewiala. is about leaders like trump that uses wealth and Christian re… https://t.co/ZTVPrjfJSz,negative
