,id,Created at,Screen Name,Tweet Text,President
187,1321041968827453440,Tue Oct 27 10:52:03 +0000 2020,RosaChanda,"RT @GeoffRBennett: NYT: Michael Bloomberg is funding a last-minute spending blitz to bolster Joe Biden in Texas and Ohio, directing million…",Biden
188,1321041967879512066,Tue Oct 27 10:52:03 +0000 2020,ebcola,"RT @mmpadellan: In order for us to expand #SCOTUS, Joe Biden will need a BLUE Senate to make it happen.

We're focusing our resources on st…",Biden
189,1321041967560691712,Tue Oct 27 10:52:03 +0000 2020,hollyark,"RT @mmpadellan: We can shove the biggest middle finger into the faces of trump, the GOP, and their supporters, by voting for Joe Biden so h…",Biden
190,1321041967170478081,Tue Oct 27 10:52:03 +0000 2020,Jeffrey21362843,"@2020Canadian That assumes Biden knows he's in Georgia, I'm not to sure as of late.",Biden
192,1321041964968644610,Tue Oct 27 10:52:02 +0000 2020,N3OpeNeyes,RT @JackPosobiec: Will anti-police candidate Joe Biden say Philly officers should have just shot the truck in the tires?,Biden
193,1321041964616306690,Tue Oct 27 10:52:02 +0000 2020,Debavellan,"RT @PamelaGeller: I'M BACK! Missed ya!

Twitter suspended me for posting about what was found on H*nter Biden's laptop.

The left will igno…",Biden
194,1321041964591140864,Tue Oct 27 10:52:02 +0000 2020,carrybeyond,"RT @MariannaNBCNews: With one week to go, a quick look at @JoeBiden’s in-person campaign schedule and what his visits tell us about the cam…",Biden
195,1321041963202703360,Tue Oct 27 10:52:02 +0000 2020,Liz15573072,RT @MaxHamill: @RyanAFournier As one of the many Tucker Carlson viewers who had previously cast my early vote for Joe Biden but was on the…,Biden
196,1321041962535915520,Tue Oct 27 10:52:02 +0000 2020,GDawg2k2,"These are the same morons cleaning #Biden &amp; #DNC's piss off their face! Now selling; ""We'll force him left once the… https://t.co/g2qwBgMf6Q",Biden
197,1321041958949822464,Tue Oct 27 10:52:01 +0000 2020,likeuson,"@oflynnsocial What happens if Biden is elected and then becomes unable, for whatever reason, to fulfil the role bef… https://t.co/xfXF3Valid",Biden
199,1321041951282651136,Tue Oct 27 10:51:59 +0000 2020,WarWolfInSpace,@Jacuzzi_kidd9 @50cent So you support continuing to being forced to live in the hood because Biden hates you for yo… https://t.co/OWKrMlrwgw,Biden
200,1321041950477201410,Tue Oct 27 10:51:59 +0000 2020,dfjbliberty0516,"@ACTBrigitte If corrupt and senile Joe Biden wins, it will be a rigged election like South Korea. 
CCP has rigged t… https://t.co/bso0hnTXga",Biden
201,1321041949835448320,Tue Oct 27 10:51:59 +0000 2020,corinnestark752,RT @TVietor08: Biden is winning. Democrats can win. But the Republicans are doing everything they can to lay the groundwork to overturn the…,Biden
203,1321041947973308416,Tue Oct 27 10:51:58 +0000 2020,scottleigh211,"RT @TVNewsHQ: Moments ago, as Biden starts to stumble with a question about court-packing, his staff starts escorting the camera away... ht…",Biden
204,1321041947876872192,Tue Oct 27 10:51:58 +0000 2020,phantom2878,@alexis3391 @FoxNews thats because biden is to stupid to wave a flag. He has been wrong for 50 years in Washington.… https://t.co/oQp3mP1UDQ,Biden
206,1321041944051654656,Tue Oct 27 10:51:57 +0000 2020,RandyLudlow,Our @Miss_EThompson goes home ... https://t.co/gYMzWcKuMr,Biden
207,1321041943854538752,Tue Oct 27 10:51:57 +0000 2020,arleen_t_attny,"RT @Amy_Siskind: @Mikel_Jollett He's going to lose in a landslide and leave in humiliation.  He'll cite the courts as his one success, whic…",Biden
209,1321041942268948482,Tue Oct 27 10:51:57 +0000 2020,Belsam,@donwinslow @Grasshopper2049 Why were you asking about Biden in 2016?,Biden
210,1321041941858029570,Tue Oct 27 10:51:57 +0000 2020,ccmcneill2,@RobertaLavin @HillaryClinton @JoeBiden I am worried about this country too. We are so divided. I’m hoping Biden is… https://t.co/8YdltG8T1q,Biden
211,1321041940578787330,Tue Oct 27 10:51:57 +0000 2020,TibetPeople,RT @RaviSingh_14: 2)This might be a big concern for #CCP @XiJingpingReal @HuXijin_GT the #COVID__19 creator and also for #China ill..al ado…,Biden
212,1321041939781742595,Tue Oct 27 10:51:56 +0000 2020,Gplavallee72,"This was only four days ago.

@JoeBiden thinks YOU PEOPLE haven't live up to the idea of America.

YOU. Soldier. Do… https://t.co/0W3eTuUINt",Biden
213,1321041938984951811,Tue Oct 27 10:51:56 +0000 2020,suttonplace59,"RT @JoeConchaTV: Not sure how an objective person can watch the Biden clip saying ""four more years of George, uh..."" &amp; somehow conclude tha…",Biden
214,1321041937961537537,Tue Oct 27 10:51:56 +0000 2020,ASchultz022,"RT @latikambourke: Was webinared out until I watched @Scaramucci unplugged in conversation with @campbellclaret.
- An hysterically funny an…",Biden
215,1321041936879357953,Tue Oct 27 10:51:56 +0000 2020,Susan79756832,RT @thehill: White House lawyer helped shop controversial Hunter Biden story to Wall Street Journal: NYT https://t.co/vUutFI3FHZ https://t.…,Biden
216,1321041936564641792,Tue Oct 27 10:51:56 +0000 2020,Travelgirl808,"Harris, prominent Democrats listed as ‘key contacts’ for Biden family business venture projects – https://t.co/u3QxKgBoli",Biden
218,1321041935365267459,Tue Oct 27 10:51:55 +0000 2020,Ruth1ess1,And yet all they can talk about is if Joe Biden will pack the courts. The courts already packed to suit McConnell a… https://t.co/l2eUkBYwPW,Biden
219,1321041935121997826,Tue Oct 27 10:51:55 +0000 2020,Julie03509064,RT @natemax: Good morning overnighters. Here's your first look at Tuesday's lead editorial. A Joe Biden win in next week's election will sa…,Biden
220,1321041934220251137,Tue Oct 27 10:51:55 +0000 2020,MrFlibbleRules,@richiejv @SelinaStreet100 @DPJHodges @mercianrevival Dan is literally running cover for Biden. Quite why who can g… https://t.co/oYhhwBAxjz,Biden
221,1321041933901418497,Tue Oct 27 10:51:55 +0000 2020,PatriotGeorgia,"Hunter Biden Chaired a Foundation to Stop Child Abuse, While Engaging In It | Frontpagemag https://t.co/36Q9gaU3HP",Biden
222,1321041933616189441,Tue Oct 27 10:51:55 +0000 2020,reporrt,the video of Hunter Biden smoking crack and getting a foot job is a video in life I didn’t have to see but unfortun… https://t.co/1mKXplcGTd,Biden
224,1321041932647280647,Tue Oct 27 10:51:55 +0000 2020,MaxH66700380,"Here's the deal (as #Biden would say):
1)#Biden wins the election by hook &amp; by crook
2)Him being demented and too o… https://t.co/5aTAjZ4p5v",Biden
225,1321041931279892480,Tue Oct 27 10:51:54 +0000 2020,bravehkpeople,RT @BreitbartNews: How dumb do they think we working class Americans are? https://t.co/BDtWgKTlIN,Biden
226,1321041930688581634,Tue Oct 27 10:51:54 +0000 2020,elusoryanomaly,"RT @The_Acumen: Diane Feinstein was giving Amy Barrett hugs, Joe Biden said he was not opposed to her nomination, Democrats did absolutely…",Biden
227,1321041930323697671,Tue Oct 27 10:51:54 +0000 2020,edixon1213,"@mattklewis That’s BullShYt, “progressives” didn’t get Biden where he is. Y’all keep making this about white men.… https://t.co/mMjXrdkZNW",Biden
228,1321041927798706176,Tue Oct 27 10:51:54 +0000 2020,akaleslied,RT @sarahmucha: NEW: Brad Pitt narrates a new ad Joe Biden’s presidential campaign is airing during tonight’s World Series. https://t.co/Tg…,Biden
231,1321041925097443328,Tue Oct 27 10:51:53 +0000 2020,JordanABengtson,@Origsmartassam @AusAntiLeft If Biden wins. We are absolutely stuffed!!,Biden
233,1321041922006437888,Tue Oct 27 10:51:52 +0000 2020,Ian_Mykel,"@Davis_404 @MMFlint Biden could do that,
then resign
then Kamala could claim Biden’s changes were too disruptive an… https://t.co/GpVGTIy5GM",Biden
234,1321041921364676608,Tue Oct 27 10:51:52 +0000 2020,bushmillsvassar,"Opinions | Joe Biden’s health-care plan is more than a half-century in the making https://t.co/cNYTbCAbB2 ""scheming… https://t.co/3bDu4uAuvW",Biden
235,1321041921310117892,Tue Oct 27 10:51:52 +0000 2020,SaveCTdotORG,Democracy doesn’t work without free speech.  Media bias is an imminent threat to our country https://t.co/DYsFzN2K3F,Biden
236,1321041921024892930,Tue Oct 27 10:51:52 +0000 2020,dbp5775,"RT @Talkmaster: 47 years in Washington for Biden.  Not one accomplishment.  Now he has all the answers and a plan for everything.  Yeah, ri…",Biden
237,1321041919569481730,Tue Oct 27 10:51:52 +0000 2020,andyblueskyz,@Contras4Pete @jcrichman Its the dog whistlers around Biden that are stoking this violence against police. https://t.co/RMn2FrD928,Biden
240,1321041916268601346,Tue Oct 27 10:51:51 +0000 2020,utawie,RT @KimDotcom: Twitter's response to the Hunter Biden leaks: https://t.co/yQEcpIrftj,Biden
241,1321041916088246272,Tue Oct 27 10:51:51 +0000 2020,SteveLapp4,"RT @kimfreethinker: DJT has proven that years in office have no bearing on the potential success of a candidate. As a DC outsider, he’s acc…",Biden
244,1321041915673006080,Tue Oct 27 10:51:51 +0000 2020,Werwhowermixer,"RT @okaykearin: Texas, we often shift blue during early voting and then shift back to red on election day. SO, don’t stop voting just becau…",Biden
245,1321041914737688578,Tue Oct 27 10:51:50 +0000 2020,carriegardner04,@jimmykimmel You know Biden has them too right?,Biden
246,1321041914251124738,Tue Oct 27 10:51:50 +0000 2020,chris_kious,RT @HillaryClinton: It's my birthday. Here's my one wish: that you reach out to one person in your life who may not vote this year and enco…,Biden
247,1321041912544010246,Tue Oct 27 10:51:50 +0000 2020,tshirtclcassic,"n the post accompanying The Only Thing Worse Than Covid 19 Would Be Biden 20 shirt. the announcement, Ross noted th… https://t.co/fRblylEaVU",Biden
249,1321041911151501319,Tue Oct 27 10:51:50 +0000 2020,RzrbckRed,"RT @lauferlaw: I know the confirmation of Barrett sucks. There’s nothing we could’ve done about it. However, there is something we can do a…",Biden
252,1321041909092020224,Tue Oct 27 10:51:49 +0000 2020,cohen78083478,"@EllenBrooklyn @Beachygal77 @eliehonig @thekjohnston I remember it well. Biden must not concede. 

And there will b… https://t.co/0ZWHyW9aVY",Biden
253,1321041908592824320,Tue Oct 27 10:51:49 +0000 2020,historyogi,"RT @PalmerReport: Samuel L. Jackson stars in new Joe Biden TV ad: “I’m exercising my right to vote, and you should too. Not because I want…",Biden
254,1321041906885906432,Tue Oct 27 10:51:49 +0000 2020,garg101,RT @RealJamesWoods: Joe Biden Embarrassingly Delivers his WORST Speech at Pennsylvania RALLY 😂😂😂 - YouTube https://t.co/c6Xt7jpzT6,Biden
255,1321041906831339521,Tue Oct 27 10:51:49 +0000 2020,blue26659597,@JoeBiden I won’t vote for you Biden!!!  YOUR WACKY!! TRUMP 2020,Biden
256,1321041906458075137,Tue Oct 27 10:51:48 +0000 2020,MiamiMark001,RT @Newsweek: Joe Biden says Amy Coney Barrett's confirmation to Supreme Court threatens Affordable Health Care https://t.co/HyuaUGFpdR,Biden
257,1321041906139185155,Tue Oct 27 10:51:48 +0000 2020,AgonyRed1,"@SylVOREtongue It’s best to always vote, but Biden is such a genuinely revolting person as well as an uninspiring,… https://t.co/i0B2nRZDPc",Biden
258,1321041904985845761,Tue Oct 27 10:51:48 +0000 2020,blingrific,"@garlin National File alleges that they have a copy of the diary of Joe Biden’s daughter, Ashley Biden. shows pictu… https://t.co/eMFVPprdRC",Biden
259,1321041904180617217,Tue Oct 27 10:51:48 +0000 2020,CrashRichardso1,"Breaking:
We have had nine Presidents in the last 47 years. None of them named Joe Biden. UNTILL NEXT WEEK! https://t.co/nnbZT1dWa1",Biden
260,1321041903434031105,Tue Oct 27 10:51:48 +0000 2020,FranzNeumann10,"RT @TheHFWarrior: 1973 Biden’s in
1974
1975
1976
1977
1978
1979
1980
1981
1982
1983
1984
1985
1986
1987
1988
1989
1990
1991 Stay with me
19…",Biden
261,1321041902658080769,Tue Oct 27 10:51:48 +0000 2020,falcane22,"RT @SAforBiden: TOMORROW @ 8PM ET

South Asians for Biden, along with Hindu Americans for Biden, Sikh American for Biden, and Muslims for B…",Biden
263,1321041899851952129,Tue Oct 27 10:51:47 +0000 2020,CMargaronis,"RT @tommyxtopher: Daily Guidance for Joe Biden for Tuesday, October 27 https://t.co/1wfsUYlEdg",Biden
264,1321041898522509312,Tue Oct 27 10:51:47 +0000 2020,BowlMeOverVa,"RT @TuckerCarlson: Tony Bobulinski says he met with Joe Biden about China. The media have suppressed the story, but it’s real and it matter…",Biden
265,1321041898363113473,Tue Oct 27 10:51:46 +0000 2020,PoliticalHeap,Joe Biden can’t believe they confirmed Olivia Newton-John to the supreme court today.,Biden
266,1321041897507487745,Tue Oct 27 10:51:46 +0000 2020,SGCITALIAN,"@ghtway Out of sight, out of mind. That’s what the media and Dems want right now. Hunter is very much alive, I’m su… https://t.co/YpHDGIkuNX",Biden
267,1321041896588873731,Tue Oct 27 10:51:46 +0000 2020,SpinePainBegone,Always has been a VP Joe Biden Scandal! Longstanding claims of Biden corruption all but confirmed with Hunter's ema… https://t.co/h96Owo9lyJ,Biden
268,1321041896005898240,Tue Oct 27 10:51:46 +0000 2020,suebarnes999,"RT @power_jaguar: @AngrierWHStaff Vote. Needs to be an overwhelming &amp; clear win for Biden. A landslide 

They now have a crooked, unqualifi…",Biden
269,1321041894667964423,Tue Oct 27 10:51:46 +0000 2020,Mare27Mare,"@PalmerReport #DemocratsAreDestroyingAmerica 

A vote for Biden is a vote for Socialism.
A vote for Biden is a vote… https://t.co/XLJTYzIFHD",Biden
270,1321041894487564288,Tue Oct 27 10:51:46 +0000 2020,CdnRegular,@nationalpost Joe Biden seems to forget who he’s running against. Maybe Biden made a mistake much like you guys did… https://t.co/QmvIXptQcE,Biden
271,1321041894303010819,Tue Oct 27 10:51:46 +0000 2020,flying_mason,@briebriejoy This is a great example of how unfairly Bernie and his supporters have been treated. He was condemned… https://t.co/GwIEWjaW0o,Biden
272,1321041892943949825,Tue Oct 27 10:51:45 +0000 2020,eloracnasus,RT @BurgessOwens: The idea of Joe Biden packing the court should worry every American even slightly concerned about liberty.,Biden
273,1321041889781567488,Tue Oct 27 10:51:44 +0000 2020,SiobhanRice4,@fionamflanagan1 There are only two choices. Who would you pick? Biden?,Biden
274,1321041888389062656,Tue Oct 27 10:51:44 +0000 2020,Rider658,"RT @EpochTimes: “The American people have a right to know what Joe Biden and his family have been up to.”

@Mike_Pence said #JoeBiden shoul…",Biden
275,1321041885729873922,Tue Oct 27 10:51:43 +0000 2020,dfpwriter,RT @DeborahMeaden: The Latest Biden campaign Ad is well worth your time...it will make you think...,Biden
276,1321041885293645826,Tue Oct 27 10:51:43 +0000 2020,retrojude,Vote Biden/Harris to end this catastrophe  https://t.co/Is5H7KGHvf,Biden
277,1321041883301367811,Tue Oct 27 10:51:43 +0000 2020,WhyEmiWhy,"Even if Biden did pull an LVG, Mike Smalling only improved his reputation",Biden
278,1321041882437292037,Tue Oct 27 10:51:43 +0000 2020,Hey_its_Patti,RT @RealJamesWoods: Those Russians are clever though. How did they get Hunter to pose for all the d*ck pics? That’s some serious “disinform…,Biden
280,1321041880008699904,Tue Oct 27 10:51:42 +0000 2020,FHk178,RT @anderscorr: Joe Biden claims that #China is a lesser threat than #Russia (at point 10:43 in this CBS interview). Big mistake. #VoteTrum…,Biden
282,1321041878423359489,Tue Oct 27 10:51:42 +0000 2020,How9876543210,RT @SaveCTdotORG: The MSM treat Biden like a parent trying to help a three-year old win Candyland https://t.co/bkCu13Dm9P,Biden
284,1321041874094796800,Tue Oct 27 10:51:41 +0000 2020,aramiak,@ianbremmer Joe Biden should cross the aisle &amp; offer not to add justices if GOP will co-endorse a full reform of th… https://t.co/d5EeY1ctec,Biden
285,1321041872790249473,Tue Oct 27 10:51:40 +0000 2020,0forgetaboutit3,"RT @CNN: The New Hampshire Union Leader, a conservative-leaning newspaper, has endorsed Democratic candidate Joe Biden for president, despi…",Biden
287,1321041870445752320,Tue Oct 27 10:51:40 +0000 2020,jaronmi,RT @trisquire: Some of y’all claiming you will be adversely impacted by a Biden tax plan have also been on here with us seeking a stimmy...…,Biden
288,1321041870319923200,Tue Oct 27 10:51:40 +0000 2020,JaySharpe15,Still believe Biden will resign within a year or just be a puppet. The Democrats are attempting to steal the presid… https://t.co/sFH88Pgk56,Biden
290,1321041866998091778,Tue Oct 27 10:51:39 +0000 2020,whoisimane,"RT @speedyverdant: if you're an 18+ citizen, please vote for biden. women, poc &amp; the lgbtq+ community are tired of constantly being afraid…",Biden
291,1321041866876428289,Tue Oct 27 10:51:39 +0000 2020,gmkitzingergma1,@ABC JOE BIDEN PRESIDENT JOE BIDEN PRESIDENT JOE BIDEN PRESIDENT JOE BIDEN PRESIDENT JOE BIDEN PRESIDENT JOE BIDEN… https://t.co/AvzUiZM0G8,Biden
292,1321041866394116096,Tue Oct 27 10:51:39 +0000 2020,asennett33,RT @LaurynnWilliams: KEEP VOTING! JUST BECAUSE BIDEN IS UP DOES NOT MEAN YOU STOP VOTING! KEEP IT UP!!!!!,Biden
293,1321041865307770880,Tue Oct 27 10:51:39 +0000 2020,ggpglobal,@JoeNBC People like Matt are gonna claim they were right when Biden signs solidly progressive legislation because t… https://t.co/ZFZm0zA1Fk,Biden
296,1321041863567118338,Tue Oct 27 10:51:38 +0000 2020,Richiesquest,@djfallu @SpeakerPelosi The MSM say that Biden/Harris are ahead in the polls but all I see is a red TUNSAMI on the horizon.,Biden
297,1321041863181217793,Tue Oct 27 10:51:38 +0000 2020,tedejr,@RAGarcia1492 @morgfair @Biden_Army Please read my philosophy attached below with special attention to the section… https://t.co/Utj2KCOj9B,Biden
299,1321041862375968768,Tue Oct 27 10:51:38 +0000 2020,ToxicAv36338995,RT @UROCKlive1: Meanwhile Putin is preparing to deal with President Biden.,Biden
300,1321041861990141953,Tue Oct 27 10:51:38 +0000 2020,birdiedauby,"RT @seanmdav: BREAKING: Tucker Carlson's show tomorrow night will be devoted entirely to an interview with Tony Bobulinksi, the Biden famil…",Biden
306,1321041854289178630,Tue Oct 27 10:51:36 +0000 2020,prateek1232423,"RT @ggreenwald: One of the US's best reporters, @mtaibbi, just published an great and well-researched article documenting how many lies US…",Biden
307,1321041852787810304,Tue Oct 27 10:51:36 +0000 2020,Greatgarlou,"RT @newtgingrich: Gordon Chang: China Likely Has Compromising Material to Blackmail Joe Biden. @BonginoReport 
https://t.co/RuDH5E99ov",Biden
309,1321041851521081346,Tue Oct 27 10:51:35 +0000 2020,jhoff3763,"RT @JudicialWatch: ""It's a FBI/DOJ cover-up. They knew that Biden knew about Hunter #Biden's business dealings in China and Ukraine. There'…",Biden
310,1321041851042975744,Tue Oct 27 10:51:35 +0000 2020,teriac,RT @socueme: Right. This is the bitter fruit of CHEATING for Hillary &amp; we'll see what the cheating for Biden gets us,Biden
311,1321041850992676868,Tue Oct 27 10:51:35 +0000 2020,RobertBenco1,@SamuelDoctor4 @TribLIVE From what Biden is saying he is not going to consider any other opinions. He is going to m… https://t.co/pelJJ3Z1QQ,Biden
312,1321041847872069633,Tue Oct 27 10:51:34 +0000 2020,KarenShuter1,"RT @joncoopertweets: Joe Biden to campaign in Iowa for the first time since winning the nomination 
#BidenHarris2020  https://t.co/ZmJALdlD…",Biden
313,1321041847603572736,Tue Oct 27 10:51:34 +0000 2020,KSTruthTeller,@DrAwesomeTweets @dminor85 And Biden and Harris meet your morality test?,Biden
314,1321041847582679042,Tue Oct 27 10:51:34 +0000 2020,gotpurseonalit1,@Valhalla11111 I still say Jill Biden should be ashamed... Apparently the money they have paid her is more importan… https://t.co/zUrJFO4N2q,Biden
