,keyword,sentiment,tweet_id,tweet_text
3832,microsoft,irrelevant,126678376277749760,"#Microsoft fulminate de este planeta!, como puede hacer eso a Android y a todos los desarrolladores y usuarios?"
3835,microsoft,irrelevant,126677821492961280,#Microsoft #Research y la Universidad #Carnegie #Mellon desarrollan  #OmniTouch basado en #Kinect http://t.co/y2QzUjM7 #fb
3836,microsoft,irrelevant,126677668933533696,"Directivos de #Google, #Microsoft o #IBM reflexionarán sobre cómo vender más utilizando las nuevas tecnologías http://t.co/5ogXhe52"
3837,microsoft,irrelevant,126677325008994306,Wyszukuj jak Anja Rubik (albo Colin Farrell) z #Microsoft http://t.co/1KHSfK8k
3838,microsoft,irrelevant,126676840181022720,RT @newsgrape_de: 3 Tricks für mehr Kontrolle über #Microsoft #Windows 7 -http://j.mp/mSOETz #hack
3839,microsoft,irrelevant,126676566154555395,Google резко раскритиковала дизайн Microsoft и Apple http://t.co/jUi4nYzG #google #microsoft #apple
3841,microsoft,irrelevant,126675755026493440,3 Tricks für mehr Kontrolle über #Microsoft #Windows 7 -http://j.mp/mSOETz #hack
3842,microsoft,irrelevant,126675459353223168,Spotify lanza aplicación para BlackBerry http://t.co/Sgsy2bw0 #web #microsoft #tecnologia #web
3843,microsoft,irrelevant,126675434065764352,"Démo, création d'un cluster par @GaelDuhamel #VAD #Microsoft #VisualStudio #DataMining http://t.co/M5eqlqUA"
3844,microsoft,irrelevant,126675392663789569,"RT @Startpack_ru: Ребята из #Microsoft рассказывают разработчикам #Стартпак, как можно интегрироваться с #SystemCenter через веб-сервисы ..."
3846,microsoft,irrelevant,126674938076725248,#microsoft Grupo Confidence troca software livre por plataforma Microsoft http://t.co/DqCG83WJ #windows #tecnologia
3847,microsoft,irrelevant,126673983235035138,Mi piace! Su Twitter è presente il servizio clienti di #Microsoft ! @MicrosoftAiuta
3848,microsoft,irrelevant,126673920014299137,"Ребята из #Microsoft рассказывают разработчикам #Стартпак, как можно интегрироваться с #SystemCenter через веб-сервисы. http://t.co/ZwDHUK2W"
3849,microsoft,irrelevant,126673684936146944,RT @IEMPO: En el Curso BMT en #microsoft #mexico ... Para trabajar el modelo de negocios de @Axentit en la Nube
3850,microsoft,irrelevant,126673474751172608,En el Curso BMT en #microsoft #mexico ... Para trabajar el modelo de negocios de @Axentit en la Nube
3851,microsoft,irrelevant,126673257175855106,"Ooh for fuck's sake!! RT @gernijkamp Ah, Steve Ballmer..! Altijd goed voor een fijn lachmomentje: htl.li/72ad7 #microsoft #iphone"
3855,microsoft,irrelevant,126671001357529089,"Microsoft Technology Summit 2011: Rusza druga edycja programu „Twoja firma, Twoja szansa na sukces”: ... http://t.co/8veo83D9 #microsoft"
3856,microsoft,irrelevant,126671000736763904,http://t.co/7xjMqMv8 Dat het een lompe boer is : Dat wisten we al. Dat ie het echt niet snapt weten we nu ook. #fail #balmer #microsoft
3857,microsoft,irrelevant,126670954112880640,RT @JoelCardozo: #Microsoft en el futuro: #Kinect y su tecnología avanzada http://t.co/JOVFeZRl
3858,microsoft,irrelevant,126669765778485248,RT @ZonaBinaria: #Nokia mostrará varios teléfonos con Windows Phone la semana que viene http://t.co/qsLf5isx #noticias #microsoft
3860,microsoft,irrelevant,126668863667572736,#Microsoft #Werk Senior IT Infrastructure Specialist Microsoft / Senior Systeembeheerder regio Amsterdam http://t.co/1erIcOhS
3861,microsoft,irrelevant,126668329002872833,#Facebook prepara una aplicación para controlar el consumo de energía http://t.co/ritcdsD2 #Google y #Microsoft dejaron proyectos similares.
3862,microsoft,irrelevant,126668278386012160,"Un nouvel accord signé entre Quanta Computer et #Microsoft
 http://t.co/BHFJAtaT"
3864,microsoft,irrelevant,126666281461096448,"nette Führung durch die neuen Microsoft Österreich Büros gehabt; Danke an Cornelia König #dasneuearbeiten, #microsoft"
3867,microsoft,irrelevant,126665539719409664,Steve (#Microsoft) haalt uit naar #Android http://t.co/nqMvktse
3868,microsoft,irrelevant,126665086961065985,"http://t.co/Ir6Ld23I ""Microsoft-Chef Ballmer lästert über Android"" #microsoft #yumad #derstandard"
3869,microsoft,irrelevant,126665078861869056,RT @alligatore: #microsoft intervista #vivido sul #cloud http://t.co/ky65puA2
3871,microsoft,irrelevant,126664329335541760,"Cachando que @markrussinovich, aparte de ser un maestro #geek, también escribe novelas http://t.co/OcTuUYlo #microsoft"
3872,microsoft,irrelevant,126664120274653184,"Ah, Steve Ballmer..! Altijd goed voor een fijn lachmomentje: http://t.co/zD14Sy6e #microsoft #iphone #mango #android #ios #apple #google"
3873,microsoft,irrelevant,126663390302187521,Grattis #microsoft ! Jag måste alltså ta bort Helvetica om jag ska köra IE9 och/eller Outlook?
3874,microsoft,irrelevant,126663150148911105,Steve Ballmer (CEO #Microsoft) heeft flink uitgehaald naar besturingssysteem #Android van #Google. Het zou te ingewikkeld en te vrij zijn
3875,microsoft,irrelevant,126662722673844224,Microsoft: “Şanslıyız ki Yahoo’yu satın almadık” - Bilgi Çağı http://t.co/0gAQ1FpQ aracılığıyla @bilgicagi #Microsoft #SteveBallmer #Yahoo
3879,microsoft,irrelevant,126662533347164161,Microsoft Security Essentialの定義ファイルがアップデートしました：1.115.102.0 &gt; http://t.co/QuqPibic #Microsoft
3880,microsoft,irrelevant,126662436966236160,Dr. Ogalinski - El Proyecto #OmniTouch de #Microsoft: todo el mundo es un touchscreen http://t.co/qzt26Gj8
3882,microsoft,irrelevant,126661415510614018,estoy agradecido con #Dios y con #Microsoft por la oportunidad que me han dado de ser parte del grupo selecto de los #msp! Gracias Señor!!!!
3883,microsoft,irrelevant,126660850051321858,"Una video intervista con la #Microsoft per ""il protagonista dell'innovazione sei tu"" :-) http://t.co/hIgNHuTR"
3884,microsoft,irrelevant,126660622883631104,Vos mises à jour ne s'installent pas! Posez vos questions sur #Microsoft Windows Update sur le site de support ici: http://t.co/tazYoDb8 ^IT
3885,microsoft,irrelevant,126660026013188097,"RT @mhumpolec: Povidani s #Microsoft o #Azure. V Evrope uz je data centrum i v Amsterodamu, chysta se v Nemecku a Rusku. V kazdem pres 2 ..."
3886,microsoft,irrelevant,126659873579610113,#Microsoft desarrolla una pantalla táctil proyectada sobre cualquier superficie http://t.co/3IrWp4ct vía @iHerreros
3887,microsoft,irrelevant,126659604628242432,Blog Kroker's Look @ IT: Der #Apple-Schock im PC-Markt - mit unerwartetem Potenzial für #Microsoft --&gt; http://t.co/29vCUgQz
3888,microsoft,irrelevant,126657946758295552,"OmniTouch, el nuevo invento de #Microsoft permitirá usar un teclado en cualquier superficie.  http://t.co/Rf9moB8q"
3889,microsoft,irrelevant,126657340920438785,#Tecnología #Bill_Gates testificará en el #juicio por #monopolio entre #Microsoft y #Novell http://t.co/o1WGjYTO ➨ @theINQ
3891,microsoft,irrelevant,126656462566080513,"http://t.co/Qewndku6  #Nokia workers ask,is CEO Stephen Elop a #Microsoft mole??"
3892,microsoft,irrelevant,126656050664443904,Natuuuuuuurlijk vraagt een #microsoft product om tig onnodige handmatig handelingen #fail - http://t.co/ijnZkFVJ
3895,microsoft,irrelevant,126655432361123840,"RT @microsoftfrance: Cette année encore, #Microsoft remporte le prix du meilleur Service Client 2012 http://t.co/vWHpxkVP"
3897,microsoft,irrelevant,126654661322211328,"Cette année encore, #Microsoft remporte le prix du meilleur Service Client 2012 http://t.co/vWHpxkVP"
3898,microsoft,irrelevant,126654651654340608,"Schaue mir #WMI #Performance Counters auf #Deutsch an, und kriege #Schmerzen… ICH WILL #SCHMERZENSGELD VON #MICROSOFT!!! #fail"
3899,microsoft,irrelevant,126654309894070273,#Job #ICT Verkaufspezialist von Infrastrukturlösungen an Geschäftskunden (w/m): Microsoft Schweiz... http://t.co/admV6cNg #Microsoft #IT
3900,microsoft,irrelevant,126654232538521600,ESTUDIO: #Microsoft vende más pese a alto precio http://t.co/FnFP1JWU
3901,microsoft,irrelevant,126653714357432320,"Two Extremes of Touch Interaction - 	
#Microsoft Research http://t.co/nqM3qF7p // #OmniTouch 可攜式多點觸控系統"
3902,microsoft,irrelevant,126653276040073216,#microsoft intervista #vivido sul #cloud http://t.co/ky65puA2
3903,microsoft,irrelevant,126652806546464768,@iguanahosting ganamos Socios Hoster del año en Enlance 2012! Ganando Juntos! #Microsoft Felicitaciones :)
3904,microsoft,irrelevant,126652711188963328,#OmniTouch von #Microsoft verwandelt beliebige Flächen in Touchscreens
3905,microsoft,irrelevant,126652683040993280,"סטיב באלמר מבטיח לנו ""כמה"" מכשירי חלונות פון בשבוע הבא http://t.co/GHBZfbX3‏ ‏ #Nokia ‎#microsoft #windowsphone"
3906,microsoft,irrelevant,126652553038540800,Steve Ballmer haalt uit naar #Android http://t.co/Zzp06KpZ Ironisch als je bedenkt dat #Microsoft goed aan Android verdient...
3907,microsoft,irrelevant,126652025181179904,Programa de Estágio Microsoft - Inscrava-se ou Indique para um amigo: http://t.co/r1aVtYOf #estágio #Microsoft
3908,microsoft,irrelevant,126651878351183873,"#Microsoft, Geleceğin Teknolojisini Araştırıyor! http://t.co/J45Gm98h #haberleryorumlar #arayüz #kamera"
3909,microsoft,irrelevant,126651164325457920,#Reflex Online is nu ook beschikbaar op #Microsoft Marketplace. Meer hierover op ons blog: http://t.co/OZkelPhS
3910,microsoft,irrelevant,126650231159922689,RT @NielsMoelard: En daar gaan we weer: *pakt vergrootglas erbij* zoeken naar die leuke nieuwe collega! http://t.co/jy7fBeID #vacature # ...
3911,microsoft,irrelevant,126650224625205248,#Microsoft  hat den Prototyp ihres OmniTouch vorgestellt. Dieser macht fast jede Oberfläche zum Touchscreen. http://t.co/5370kR8v
3912,microsoft,irrelevant,126650108640100352,RT @wissekomm: #Veeam Software presenteert nworks Management Pack 5.7 voor #Microsoft System Center http://t.co/Xm9fvcPd
3913,microsoft,irrelevant,126650101304262656,En daar gaan we weer: *pakt vergrootglas erbij* zoeken naar die leuke nieuwe collega! http://t.co/jy7fBeID #vacature #microsoft
3914,microsoft,irrelevant,126650034052792321,¿Piensas lanzar tu propio emprendimiento? #Microsoft te acerca los mejores recursos tecnológicos. http://t.co/EBswmyUi #SoloPensamosenTI
3915,microsoft,irrelevant,126649985897996288,Nuove #funzioni e qualche «aggiustamento»: #Microsoft rilancia su Hotmail: Microsoft continua… http://t.co/JafjT8UB
3916,microsoft,irrelevant,126649791299063808,#Microsoft Research cumple 20 años. Una historia de importantes innovaciones tecnológicas. ¡Vamos por más! http://t.co/NWSTmMgC
3917,microsoft,irrelevant,126649528924389378,"В #Microsoft придумали, как превратить любую поверхность в сенсорный экран http://t.co/fBROz6Mf"
3918,microsoft,irrelevant,126648588129419264,RT @StevenBouquet: BREKEND: #Microsoft en #Linux nu beiden in de aanbieding!  http://t.co/oyeqR80p
3919,microsoft,irrelevant,126648260352942080,RT @IMPULSONEGOCIOS: #Microsoft convierte en táctil a cualquier superficie [VIDEO] http://t.co/RsXmVUxL
3920,microsoft,irrelevant,126648259040120832,Estou com tanta dó do windows phone... CHUPA ESSA #microsoft http://t.co/jkGFN9rr trem lindo de deus!!!! android 4.0
3921,microsoft,irrelevant,126648114886086657,Ahaaa! Ich hab mein Problemkind gefunden: KB2553065 ist der Übeltäter. #microsoft #office #update
3922,microsoft,irrelevant,126648049459142656,"#Microsoft - Lanzara nueva tecnologia #Omnitouch que usa #Kinect: Si la tendencia son las pantallas touch o ""Mul... http://t.co/A4aSHlF6"
3923,microsoft,irrelevant,126647771821383682,#Microsoft convierte en táctil a cualquier superficie [VIDEO] http://t.co/RsXmVUxL
3924,microsoft,irrelevant,126647390282326017,BREKEND: #Microsoft en #Linux nu beiden in de aanbieding!  http://t.co/oyeqR80p
3927,microsoft,irrelevant,126646302032396289,"@dryab Да, потому что только наш рынок любит #Microsoft ))"
3928,microsoft,irrelevant,126645036426334208,http://t.co/VgMYdlDS found article on  Heise.de  #Microsoft kündigt #offiziellen SQL Server Treiber für Linux #an
3930,microsoft,irrelevant,126644360434565124,MS社の「そろそろXPやめて」にネット住民「は？」 http://t.co/YGmidiiw #Microsoft #WindowsXP
3931,microsoft,irrelevant,126643786557296640,Nuevo #Microsoft #PocketTouch (para usar el telefono sin sacarlo del bolsillo)  http://t.co/0LdAVDnj
3932,microsoft,irrelevant,126643010296487936,"#Microsoft'un desteklediği #OmniTouch Projector, tüm yüzeyleri dokunmatik ekrana dönüştürüyor http://t.co/9yt5Y9Ab aracılığıyla @geekosystem"
3934,microsoft,irrelevant,126641501978632192,obrigado #cpfl obrigado #microsoft obrigado #totvs #hellonearth
3935,microsoft,irrelevant,126640207167631361,5 meses con una #Xbox y ya me ha corrompido el perfil 6 veces. Así como va a cambiar mi impresión de #Microsoft?
3936,microsoft,irrelevant,126639750756040706,"Casa de herrero, cuchillo de palo!!!  http://t.co/xxtfy71a #DCE2005 #Microsoft &lt;= Como NO manejar errores!!! Link: http://t.co/89Cr2txm"
3938,microsoft,irrelevant,126638752167759872,"#dmo #it #cloud #Cloud_Computing #Google #Microsoft Ballmer, è il software as a service la vera sfida del momento:... http://t.co/vZICdHFW"
3939,microsoft,irrelevant,126638520034013184,RT @AvanadeSpain: RT @MuyCanal: MuyCanal: Avanade y Ferranti Computer ofrecen un #ERP basado en #Microsoft Dynamics  http://t.co/Maghjzc ...
3940,microsoft,irrelevant,126637475153186816,IT-Concern enige #Microsoft dienstverlener in Gorinchem met 1 Gold & 3 Silver statussen #pinpoint  http://t.co/rIPJRmZS. Dat zegt genoeg!
3941,microsoft,irrelevant,126637471676104704,IT-Concern enige #Microsoft dienstverlener in Gorinchem met 1 Gold & 3 Silver statussen #pinpoint  http://t.co/ugzVJmmr. Dat zegt genoeg!
3944,microsoft,irrelevant,126633706566856704,Estava ali na #MICROSOFT tomando um cafezinho :D
3945,microsoft,irrelevant,126632414830276608,"RT @WindowsFrance: Avec OmniTouch, faites de n'importe quelle surface un écran tactile http://t.co/kBP15kTt #Microsoft #OmniTouch"
3946,microsoft,irrelevant,126631816873517056,No sé que sería de mi sin Skype RT @GrupoTrevenque: #Skype ya es oficialmente parte de #Microsoft ¿Utilizas es… (cont) http://t.co/nhJxMcfJ
3948,microsoft,irrelevant,126630702392426496,"! RT @AlbertLorente: En España, se pasa más tiempo en sites de #Microsoft que en #Facebook y en sites de #Google... http://t.co/cjNWU8rv"
3949,microsoft,irrelevant,126630465246466048,"Avec OmniTouch, faites de n'importe quelle surface un écran tactile http://t.co/kBP15kTt #Microsoft #OmniTouch"
3950,microsoft,irrelevant,126629195546755072,@renatomb estou me sentindo na #Microsoft - fazendo as escolhas por mim...
3951,microsoft,irrelevant,126628979636572160,RT @profissionaisti: http://t.co/1ioM4Fqs O que realmente pode mudar com o Windows 8 #windows8 #microsoft
3953,microsoft,irrelevant,126628699402539008,Betere #presentatie geven? Kijk eens naar de #microsoft #powerpoint #cursussen en #trainingen: http://t.co/fxbrysGk #cursusvoor
3954,microsoft,irrelevant,126628570536742912,http://t.co/1ioM4Fqs O que realmente pode mudar com o Windows 8 #windows8 #microsoft
3955,microsoft,irrelevant,126626670181490688,RT @olafiolio: Hallelujah! RT @sammydekeijne Voor links van Martin #Microsoft zijn QR codes dan weer wel handig..in een publiek zoals di ...
3956,microsoft,irrelevant,126626576069693440,Op weg 020 meeting #microsoft. Ben benieuwd naar stavaza MD traject people managers. Morgen vlieg ik USA voor reünie Class '86!!
3957,microsoft,irrelevant,126626327888539648,Hallelujah! RT @sammydekeijne Voor links van Martin #Microsoft zijn QR codes dan weer wel handig..in een publiek zoals dit althans :) #AUGNL
3958,microsoft,irrelevant,126625929215754240,Voor die links van Martin #Microsoft zijn QR codes dan weer wel handig.. in een publiek zoals dit althans :) #AUGNL
3959,microsoft,irrelevant,126625386565087232,RT @MuyCanal: MuyCanal: Avanade y Ferranti Computer ofrecen un #ERP basado en #Microsoft Dynamics  http://t.co/MaghjzcS @msdynamicsspain #ax
3961,microsoft,irrelevant,126625265928515584,#OmniTouch - ekran dotykowy na dłoni od #Microsoft. Czytaj więcej @PGSTech http://t.co/Ec6mzWiz
3963,microsoft,irrelevant,126623895334817792,RT @zonaredcom: #Microsoft tiene un proyecto secreto para Kinect con las películas de #Pixar como protagonistas: http://t.co/0HhcjEgF
3964,microsoft,irrelevant,126622818220785664,RT @inkiworld: Zo leuk om te zien dat #Microsoft #Apple dingen na maakt en er vernieuwend in denkt te zijn :P #AUGNL
3965,microsoft,irrelevant,126622165595459584,Zo leuk om te zien dat #Microsoft #Apple dingen na maakt en er vernieuwend in denkt te zijn :P #AUGNL
3968,microsoft,irrelevant,126621969461415936,@Bob_Om ey bwana! what is? hehehe! Happy birthday my broda enjoy najua mostlikely umelink na manerds @dennisbett @Mwashinsky #Microsoft
3969,microsoft,irrelevant,126621883411070976,"E dai uma empresa va me contratar pra ser modelo, e eu serie socio da #Microsoft ou da #Appel"
3970,microsoft,irrelevant,126621712656760832,"RT @remcovandenhout: Meest comfortabele Touch area voor tablets, volgens onderzoek #Microsoft #augnl 2thumbsUp http://t.co/yPeRGaf1"
3971,microsoft,irrelevant,126621298272112643,"RT @remcovandenhout: Meest comfortabele Touch area voor tablets, volgens onderzoek #Microsoft #augnl 2thumbsUp http://t.co/ChwcvZLE"
3972,microsoft,irrelevant,126620982009008129,"Meest comfortabele Touch area voor tablets, volgens onderzoek #Microsoft #augnl 2thumbsUp http://t.co/ChwcvZLE"
3973,microsoft,irrelevant,126620721236545536,Nice. Duim navigatie voor de tablet apps :) #augnl #microsoft
3974,microsoft,irrelevant,126620532060848129,#Microsoft en el futuro: #Kinect y su tecnología avanzada http://t.co/JOVFeZRl
3975,microsoft,irrelevant,126619975518666752,"#Microsoft y el nuevo #Omnitouch, convierte cualquier superficie en pantalla tactil, http://t.co/TkgcW6y8"
3976,microsoft,irrelevant,126618143966756864,"@jordanomazzoni E pretendo em breve me certificar nas soluções de virtualização #Microsoft também, #HyperV gera muitas oportuniodades."
3977,microsoft,irrelevant,126618143098548224,Mooie mogelijkheden met #Microsoft Surface. Volgende stap: concept naar consument? http://t.co/qnqj5Ho0
3978,microsoft,irrelevant,126617262722531328,"Tomorrow a #IPv6 presentatie #NLUUG, #Microsoft dedication to #IPv6"
3979,microsoft,irrelevant,126616352340447233,[News] Touchscreen auf allen Oberflächen... http://t.co/gpT4pTr0 #touchscreen #microsoft #omnitouch
3980,microsoft,irrelevant,126615874508558336,Nueva tecnología convierte cualquier superficie en una pantalla multitactil. http://t.co/EDibLL5V #Microsoft #omnitouch
3981,microsoft,irrelevant,126615672351498240,#Avanade staat op 16 in de top 100 financieel krachtigste IT bedrijven! Boven moederbedrijven #Microsoft en #Accenture! http://t.co/z5k7qgux
3982,microsoft,irrelevant,126615378976718848,Christina Hendricks et Sean Faris dans NFS: C'est aujourd'hui qu'Electronic Arts a annoncé q... http://t.co/1wh2g6Kd #Microsoft #Xbox360
3983,microsoft,irrelevant,126615034007789569,Bij #augnl #touchme #microsoft http://t.co/MA84ARZF
3984,microsoft,irrelevant,126614513784074240,ultiem zwaktebod: concurrentie hekelen om je eigen product te pushen. Ballmer: Android is te complex http://t.co/xq0tRp44 #microsoft #fud
3985,microsoft,irrelevant,126614370150129664,Vanmiddag woon ik een #ETTU evenement over zaakgericht werken met #SharePoint2010 bij #microsoft op #schiphol bij
3988,microsoft,irrelevant,126614136242180097,"RT @SPIEGELONLINE: Wie ist es #Apple gelungen, seinen größten Rivalen #Microsoft endgültig abzuhängen? Der @guardian erklärt's http://t. ..."
3989,microsoft,irrelevant,126613470245437440,RT @pimentacom: #CPqD e #Microsoft testam opção para banda larga. Leia matéria que foi destaque no Brasil Econômico: http://t.co/wImxVTlB
3991,microsoft,irrelevant,126612194594000896,"#Microsoft vi aspetta a #SMAU dal 19 al 21 ottobre http://t.co/lDhDVeWx, venite a trovarci! Siamo al Pad. 4 Stand A23"
3993,microsoft,irrelevant,126611679961300993,#Apple es la firma tecnológica más valorada por delante de #Microsoft e #IBM http://t.co/7866c2bL #tecnify
3996,microsoft,irrelevant,126608861808431107,Un teclado táctil sobre cualquier superficie · http://t.co/596vTdrm http://t.co/zhyeGWaZ #Microsoft #Tecnologia
3997,microsoft,irrelevant,126607587406913536,"Wie ist es #Apple gelungen, seinen größten Rivalen #Microsoft endgültig abzuhängen? Der @guardian erklärt's http://t.co/yE6lT3Bo (CvD)"
3998,microsoft,irrelevant,126606198911930368,#Microsoft se réjouit d’avoir loupé le rachat de #Yahoo!
3999,microsoft,irrelevant,126606101671186432,"Ballmer: ""Necesitas ser un científico para manejar Android"" http://t.co/7iEeAtNR #Microsoft #Steve_Ballmer #SteveBallmer #Windows_Phone"
4002,microsoft,irrelevant,126604075809771520,Terminaux Windows 8 empêchant d'installer Linux : la polémique enfle http://t.co/WIBbwi5t #Microsoft
4003,microsoft,irrelevant,126601340242767872,#microsoft satisfait d'avoir rate #yahoo depuis quand les échecs sont des victoires? M #ballmer va falloir laisser la place a un visionnaire
4004,microsoft,irrelevant,126599691881299968,Top 10 de páginas web en las que invertimos más tiempo los españoles http://t.co/By5CAFSD via @trecebits #microsoft #tic
4005,microsoft,irrelevant,126599445168144384,GameFly's 'Under $20' sale has too many good values http://t.co/7eBTsjPW #3ds #deadspace2 #ds #lanoire #microsoft
4006,microsoft,irrelevant,126598693351723010,#FailSteveJobs #Microsoft โดย ARIP ฮาๆ มีสับสนนิดโหน่ย XD cc @failinth =P http://t.co/zPzNMwVe
4007,microsoft,irrelevant,126598545062105088,"Microsoft OmniTouch, cuando cualquier superficie puede ser una ""pantalla táctil"" http://t.co/ZvZxxzUl #Microsoft #OmniTouch #evento"
4009,microsoft,irrelevant,126596658929733632,Plan Carrera #microsoft technical:Certificación desarrollador y diseñador apps empresariales #visualstudio2010 http://t.co/cVd2b2Rz Gratuito
4010,microsoft,irrelevant,126596412187226112,"#Job #ICT Sachbearbeiter Immobilienbewirtschaftung (m/w): Gfeller Treuhand und Verwaltungs AG, Dübendorf http://t.co/9ZrHM9sa #Microsoft #IT"
4011,microsoft,irrelevant,126596388615229441,#Microsoft dirà che #Google ha usato il brevetto dell'animazione del cerchio?! | Google Presentations New Version http://t.co/vmzshHUQ
4012,microsoft,irrelevant,126595424810307584,"RT @cynblackstone: Zeer enthousiaste reacties op bedrijfsbezoek aan #Microsoft voor de (interim) #secretaresse, dank Kelly en Brigitte v ..."
4013,microsoft,irrelevant,126592053055459328,Unterstützenswerte Aktion der #fsf+ http://t.co/RCOt2NWi #microsoft-
4015,microsoft,irrelevant,126590333520855040,Un teclado tactil para cualquier superficie.. http://t.co/SQXjkJAo #microsoft
4016,microsoft,irrelevant,126590035314229249,#Microsoft tester browser sikkerhet. Rart hvordan #IE9 plutselig ble best og langt bedre enn #Chrome og #Firefox. http://t.co/dUthF0nO
4018,microsoft,irrelevant,126589139150839808,RT @NielsMoelard: Ik zoek een paar nieuwe collega's. Interesse? Kijk op onze site voor actuele #Microsoft #vacatures bit.ly/phUYrg RT =  ...
4019,microsoft,irrelevant,126589085304369152,Ik zoek een paar nieuwe collega's. Interesse? Kijk op onze site voor actuele #Microsoft #vacatures bit.ly/phUYrg RT = fijn #Zwolle
4020,microsoft,irrelevant,126588920958955521,Il n'y a pas qu'à la maison que #windows plante :D http://t.co/TYh0AbxL #bug #BSOD #microsoft #plantage #lieuxpublics
4021,microsoft,irrelevant,126588570961068032,Gibt es nun auch Sicherheitslücken bei #Microsoft? Mehrere Seiten berichten über gehackte Xbox-Live-Accounts: http://t.co/4GZ6fVkU #xbox
4022,microsoft,irrelevant,126586819713310720,Pozdrowienia z sali A #mts2011 #Microsoft #surface obecnie  http://t.co/QfQkHAYd
4023,microsoft,irrelevant,126586599772389376,sunt la http://t.co/x6icubdz #microsoft #events
4025,microsoft,irrelevant,126585997814280192,"RT @fdruel: Une nouvelle interface #haptique signée #Microsoft et #CanergieMellon : #OmniTouch. Tactile et ""wearable"" (cc @Billaut) http ..."
4026,microsoft,irrelevant,126585826955104256,"Conoce Microsoft Dynamics Nav, Software una completa gestión integrada de tu negocio http://t.co/oK70bVgk  #navision #microsoft"
4027,microsoft,irrelevant,126585200355454976,"Une nouvelle interface #haptique signée #Microsoft et #CanergieMellon : #OmniTouch. Tactile et ""wearable"" (cc @Billaut) http://t.co/6ODVjEQG"
4028,microsoft,irrelevant,126583539662733312,"Nieuw partnership  #DigiProfs , #Microsoft en #IP-Randsteden voor #Office365 . 2000 Gratis intrductie cursussen ter beschikking."
4030,microsoft,irrelevant,126582476121444352,"Povidani s #Microsoft o #Azure. V Evrope uz je data centrum i v Amsterodamu, chysta se v Nemecku a Rusku. V kazdem pres 250 000 serveru."
4031,microsoft,irrelevant,126581464052678656,"Windows Phone News: Nokia, Sony und kommende Updates - Windows-News: http://t.co/BlU7a24D #wp7 #nokia #microsoft"
4032,microsoft,irrelevant,126579540070907904,"CEO Microsoft: Kami Beruntung Tak Akuisisi Yahoo http://t.co/Viy6W6Z0 
 #Microsoft"
4033,microsoft,irrelevant,126579035093479425,"Wenn #Microsoft eine touchfähige #Office Suite für iOS rausbringen würde, wäre ich sehr entzückt!"
4034,microsoft,irrelevant,126578736148652032,"#Job #ICT Windows Client Engineering im IT Forschungsumfeld!: GSI Consultants, Zürich http://t.co/0OQ1qvEn #Microsoft #IT"
4036,microsoft,irrelevant,126576827476094976,#Forbes fordert Steve Ballmer zum Rücktritt auf http://t.co/kpO2TPt9 via @forbes  #microsoft
4037,microsoft,irrelevant,126576629395898368,Management-Tool aus der Cloud: #Microsoft erweitert #Intune um Softwareverteilung und Remote Task http://t.co/b43OHRlQ @windows
4038,microsoft,irrelevant,126576294359072768,RT @MichaelKroker: Kroker's Look @ IT: Der #Apple-Schock im PC-Markt - mit unerwartetem Potenzial für #Microsoft --&gt; http://t.co/29vCUgQz
4039,microsoft,irrelevant,126575943706877953,Kroker's Look @ IT: Der #Apple-Schock im PC-Markt - mit unerwartetem Potenzial für #Microsoft --&gt; http://t.co/29vCUgQz
4040,microsoft,irrelevant,126575853818744832,#grantthornton geeft gouden tips #verkoop #onderneming. Ook workshops #philips #nobel #rabobank #microsoft #port4growth http://t.co/sfciksak
4041,microsoft,irrelevant,126575680585596928,#Microsoft ruft #Cloud 4 Society Award ins Leben http://t.co/96qcjhlI  via @searchsoftware
4042,microsoft,irrelevant,126575637942120448,RT @hectorsm: Qué prioridades tenemos como Pais? Plan Nacional: http://t.co/paeNlAnn #in #microsoft
4043,microsoft,irrelevant,126575368692957184,Oef..#Microsoft trapt Google Toolbar uit #Skype http://t.co/m2...
4044,microsoft,irrelevant,126575205048000512,#Microsoft trapt Google Toolbar uit #Skype http://t.co/m2jCbeJI #googletoolbar
4045,microsoft,irrelevant,126574756307808256,"Según el estudio KAR de Ipsos, #Apple es la firma tecnológica más valorada por delante de #Microsoft, #HP e #IBM http://t.co/qlyQbRyd"
4046,microsoft,irrelevant,126574310176468992,"Zeer enthousiaste reacties op bedrijfsbezoek aan #Microsoft voor de (interim) #secretaresse, dank Kelly en Brigitte voor de goede ontvangst!"
4047,microsoft,irrelevant,126573880285466625,"En España, se pasa más tiempo en sites de #Microsoft que en #Facebook y que en sites de #Google... http://t.co/zXYauNAq via @TreceBits"
4049,microsoft,irrelevant,126573784961527808,#SPOED! Op zoek naar een #Support #Engineer!  #HBO #Microsoft #sharepoint #SQL! Ben jij analytisch/klantgerich… (cont) http://t.co/RCaS7Kph
4050,microsoft,irrelevant,126573378302783488,La démo de Dance Central 2 est disponible http://t.co/4iA3k1Ab #Microsoft #Xbox360 #jeux #demo
4052,microsoft,irrelevant,126570427479896064,"#Job #ICT SAP Basis Administrator - SAP Platform & SOA: BROMsolutions AG , Zürich http://t.co/lrut8lhu #Microsoft #IT"
